username,post,likes,type,datetimes,captions
laylaghaleb,https://www.instagram.com/p/Cbk0p0ALuzj/,2987,carousel,2022-03-26T17:25:52.000Z,"Had the best time today with @palmhillsdevelopments celebrating the #PalmParks community. Loved all the activities, entertainment, and checking out their mock-up apartment for the new phase! ✨"
laylaghaleb,https://www.instagram.com/p/CbVZeXFDTXf/,4777,clip,2022-03-20T17:41:07.000Z,والله أنا🤷🏻‍♀️ follow your girl on tiktok: @laylaghaleb
laylaghaleb,https://www.instagram.com/p/CbLfBJ_Lg-O/,4399,carousel,2022-03-16T21:15:48.000Z,"latest for @vodafoneegypt was a pleasure working with @nkoury @therubyegy and the rest of the team 🙏🏻 @wearegoodtalents - we pulled this project off in less than 12 hrs, proud of my warriors! ❤️❤️❤️"
laylaghaleb,https://www.instagram.com/p/CbIurUXDVTx/,unknown,clip,2022-03-15T19:35:26.000Z,9 AM PARTY @in10sivemastercamp - thank you for having me 🙏🏻 teaching this for the second time and loved it!
laylaghaleb,https://www.instagram.com/p/Ca-i-sVrkuF/,562,carousel,2022-03-11T20:40:17.000Z,"@in10sivemastercamp - proud to be teaching alongside such esteemed teachers from around the globe! Ready to give and ready to learn 🙏🏻 - my 3rd time in thessaloniki, thank you my darling @clairekarapidaki for hosting me ❤️ you are my greek queen!"
laylaghaleb,https://www.instagram.com/p/Ca-hCudjJC7/,unknown,clip,2022-03-11T20:26:45.000Z,"GREECE I’M READY! @in10sivemastercamp
Had this one under wraps for a while and so excited for this milestone ✨proudly representing my country and my culture for the first time in an international dance camp. Feels surreal 🌟 can’t wait to share with you guys!"
laylaghaleb,https://www.instagram.com/p/CaxeW1rA_MQ/,unknown,clip,2022-03-06T18:52:28.000Z,"Our own @laylaghaleb’s classes and choreos are and always will be unmatched😍

A different style every week but always fun and out of this universe.

🧠: @laylaghaleb
🎵: This Town - @kygomusic ft. @sadgirlsloan
🕗: Sun Teens/Adults 8 PM
📍: @la7gym - Arkan GX

#GSxLA7"
laylaghaleb,https://www.instagram.com/p/Cak03KrLa4C/,6993,carousel,2022-03-01T20:56:17.000Z,⚙️
samaawithcup,https://www.instagram.com/p/CclJPLXjaQU/,unknown,clip,2022-04-20T16:57:36.000Z,Favorite time 🌙☕️
samaawithcup,https://www.instagram.com/p/Ccd9JoBD_hB/,unknown,clip,2022-04-17T21:57:16.000Z,Throwback random road trip
samaawithcup,https://www.instagram.com/p/CcYsiabjetY/,2022,clip,2022-04-15T20:55:53.000Z,The day I said yes to the dress Vs the wedding day 👰‍♀️
samaawithcup,https://www.instagram.com/p/CcLcHGasjj5/,3522,carousel,2022-04-10T17:21:47.000Z,"Avery memorable day
This my favorite artwork “a tale of two brothers “exhibited @alexandrie_atelier 2020"
samaawithcup,https://www.instagram.com/p/CcKtGbFsdJq/,1815,carousel,2022-04-10T10:31:00.000Z,Goya taking sunbath☀️
samaawithcup,https://www.instagram.com/p/CcIupUJsXC6/,3174,photo,2022-04-09T16:06:01.000Z,2021
samaawithcup,https://www.instagram.com/p/CcBeZpmsn5Q/,2146,carousel,2022-04-06T20:29:24.000Z,Randoms
samaawithcup,https://www.instagram.com/p/Cb5G-DZMEpU/,2038,carousel,2022-04-03T14:30:43.000Z,The bag VS the sketch
samaawithcup,https://www.instagram.com/p/Cbu1oLwspBs/,2069,carousel,2022-03-30T14:46:47.000Z,Today’s palette:
samaawithcup,https://www.instagram.com/p/Cbph76hshBV/,2716,photo,2022-03-28T13:18:31.000Z,
samaawithcup,https://www.instagram.com/p/Cbo3pqXsvWj/,367,photo,2022-03-28T07:09:01.000Z,"Watercolor sketch Using @siennastore.eg ‘s watercolor palette

بفكركم تقدروا تطلبوها بخصم 10%
Up to 50 EGP لما تستخدمو البروموكود الخاص بيا: samaa10off
من الموقع"
samaawithcup,https://www.instagram.com/p/Cbmk1miML-a/,657,photo,2022-03-27T09:46:09.000Z,Two early birds
samaawithcup,https://www.instagram.com/p/CblBzIvsVDi/,2125,carousel,2022-03-26T19:20:44.000Z,Details of “la primavera” painting for Sandro Botticelli
samaawithcup,https://www.instagram.com/p/CbeyuuVMMC9/,3016,carousel,2022-03-24T09:13:37.000Z,@snowberri_eg customized me this dress thank you so much! Can’t wait for the spring to wear it💙😭
samaawithcup,https://www.instagram.com/p/CbaHeJSjdMb/,409,clip,2022-03-22T13:39:56.000Z,"@senses.eg printed me detail of my favorite painting “la primavera” for #sandro_botticelli
Thank you so much!"
samaawithcup,https://www.instagram.com/p/CbW5PRRj3Vn/,992,clip,2022-03-21T07:36:58.000Z,Morning essentials
samaawithcup,https://www.instagram.com/p/CbM-l-GMMPh/,773,carousel,2022-03-17T11:10:57.000Z,"One of my favorite #fayoumportraits printed on tote bag
Available now"
samaawithcup,https://www.instagram.com/p/CbIUKVeM9u4/,2437,carousel,2022-03-15T15:43:13.000Z,Last days of winter
samaawithcup,https://www.instagram.com/p/CbARnMOsM6d/,2781,carousel,2022-03-12T12:47:01.000Z,Morning by dmitri Shostakovich
samaawithcup,https://www.instagram.com/p/Ca7AC7TjpB-/,1657,clip,2022-03-10T11:37:42.000Z,
sarahtaibah,https://www.instagram.com/p/CcnE9EsojxB/,2427,carousel,2022-04-21T10:58:11.000Z,"small familiar moments dump

حتى الأماكن المألوفة لازم يتجدد التقدير لها 🤍"
sarahtaibah,https://www.instagram.com/p/CcahOvzIarn/,unknown,clip,2022-04-16T13:58:37.000Z,"A chitchat with @jamaloukimag ❤️

#gucci
#jamaloukimag
#سارة_طيبة"
sarahtaibah,https://www.instagram.com/p/CcXwq4pospS/,2270,carousel,2022-04-15T12:12:19.000Z,"⚡️🌪”Whirlwind”🌪⚡️

from @jamaloukimag cover story/feature shoot. Wearing @gucci “Love Parade” S22 collection 💓

Photography by @prodantzoulis xx
Hair and make up by @rebeccadoney xx"
sarahtaibah,https://www.instagram.com/p/CcTRfhCIWu8/,2815,carousel,2022-04-13T18:22:56.000Z,"“Love Parade” collection by @gucci 🚀

@jamaloukimag
Photography by @prodantzoulis
Hair and make up by @rebeccadoney"
sarahtaibah,https://www.instagram.com/p/CcRJ-XkIqj8/,2389,clip,2022-04-12T22:40:14.000Z,bbbttttssss of the most fun shoot 🌈 @gucci @jamaloukimag 💎
sarahtaibah,https://www.instagram.com/p/CcQpx30omtO/,unknown,clip,2022-04-12T17:58:08.000Z,"It’s all GUCCI 🚀

@gucci
@jamaloukimag"
sarahtaibah,https://www.instagram.com/p/CcQCOFlILot/,2953,carousel,2022-04-12T12:11:45.000Z,"Embodying the imaginative flair of @gucci “Love Parade” collection on the cover of @jamaloukimag for April’s issue 💫💫💫

Photo by @prodantzoulis
Video by @john.tabbah @joellebharb
Hair and make up by @rebeccadoney

فريق مجلة جمالك فريق رائع و مبسوطة اني على غلاف المجلة لشهر ابريل مع غوتشي غوتشي 🚀"
sarahtaibah,https://www.instagram.com/p/CcIEp6MIDRO/,2774,photo,2022-04-09T09:59:06.000Z,❤️‍🩹
sarahtaibah,https://www.instagram.com/p/CcGSaaYoVhE/,3577,carousel,2022-04-08T17:20:50.000Z,"ستوديو انيـمـيـسمـو 🍊
@animismo.studio is a ceramic studio dedicated to object study and research founded by my magical dearest friend @zahrabundakji who manages to turn everything she creates to magic 🍊
(curator connector cween)"
sarahtaibah,https://www.instagram.com/p/Cb0CjzEByQJ/,unknown,clip,2022-04-01T15:17:59.000Z,"Happy to be partnering with Montblanc for their Ramadan campaign celebrating “Inspire Writing”, and extra happy got to share this with @hamzahawsawi ✨

اتذكرو ان النهايات دائما بدايات و كل عام و انتم بخير ❤️

@Montblanc
#InspireWriting"
sarahtaibah,https://www.instagram.com/p/CbvD4uRI9gQ/,6411,photo,2022-03-30T16:51:23.000Z,وحشني الستوديو ❤️
sarahtaibah,https://www.instagram.com/p/Cbo_jixogBF/,2639,carousel,2022-03-28T08:18:05.000Z,Bye Barcelona I love you
sarahtaibah,https://www.instagram.com/p/CbnfJdSIczh/,6788,carousel,2022-03-27T18:15:40.000Z,blurry good pictures 🖤
sarahtaibah,https://www.instagram.com/p/CbSbGBHofkg/,5530,carousel,2022-03-19T13:56:12.000Z,ألو؟ ڤيرا؟ 📞🔥☀️
sarahtaibah,https://www.instagram.com/p/CbNkRtGhGIU/,2037,clip,2022-03-18T05:47:52.000Z,"Thank you Sri Lankaaa and thank you @sakura.wellness 🌿💦🔥🌬🌌

#කෘතඥතාව"
sarahtaibah,https://www.instagram.com/p/CbCDOiwBhe_/,6131,photo,2022-03-13T05:19:48.000Z,"منتزه فندق البجعة و كواليس مدينة الملاهي 🦩
Thank you @therealjalel for this photo"
sarahtaibah,https://www.instagram.com/p/Ca5N_kEIfoo/,unknown,clip,2022-03-09T19:03:17.000Z,"مـشاويـــر ♥️

Vocals: @node_am145
Music composition & production: @iidreesii
Lyrics: @iidreesii + @sarahtaibah
Editor: @anasbatahaf
Recorded by: @marwanghazirii

قريباً على جميع المنصات
Soon to be released on all platforms"
sarahtaibah,https://www.instagram.com/p/CafWbRto6A4/,4591,photo,2022-02-27T17:54:08.000Z,"E06 min 29:27 💜
By @joodlle

#جميل_جداً"
sarahtaibah,https://www.instagram.com/p/Cac16Cgoy7A/,4602,carousel,2022-02-26T18:31:30.000Z,Still in February ♥️
sarahtaibah,https://www.instagram.com/p/CaZqe-FI8zq/,3563,photo,2022-02-25T12:53:58.000Z,"آخر يوم اختبارات/ تصوير ☺️

#جميل_جداً"
yomnasfood,https://www.instagram.com/p/CaxeCfwtL6z/,42826,carousel,2022-03-06T18:46:59.000Z,"Dont know why i decided to post these now, but here’s my first 2022’s highlight “my brother’s wedding day”"
yomnasfood,https://www.instagram.com/p/CafSENfFyTJ/,4953,clip,2022-02-27T17:17:54.000Z,"You can use my promocode and get 70LE off of your first order, on orders 140LE or above👉🏼👈🏼
@rabbitmart.eg

You can also get a 500LE gift voucher to use on the app if you follow these steps🤍
1- download the app.
2- follow rabbit on nstagram and facebook.
3- mention as much friends as you can.
🤍🤍"
yomnasfood,https://www.instagram.com/p/CaU7dm7FoXL/,13127,clip,2022-02-23T16:54:41.000Z,"Did you take your omega-3 today?👀

If you wanna get a box like this one, tag 3 of your friends in the comments and 3 random winners will win a box🤍"
yomnasfood,https://www.instagram.com/p/CaPtipTFtUq/,18022,clip,2022-02-21T16:09:42.000Z,"That was genuinely my first time trying @donerkonner and it didn’t disappoint AT ALL, this place is so so underrated🤍
قولولي لو جربتوه و عجبكم🤍"
yomnasfood,https://www.instagram.com/p/CaIITRFlEPR/,9952,clip,2022-02-18T17:29:56.000Z,"Tired of going to hair salons to get your perfect curls done?
the Magic Curl from @rushbrushegypt is finally out to get your best curls Anytime, Anywhere!♥️"
yomnasfood,https://www.instagram.com/p/CZ-P1bsFGwu/,12340,clip,2022-02-14T21:27:14.000Z,"I LOVEEEE GELATO 🍦🍦 so i took sarah and tried @gelatoeden a couple of days ago and here’s how it went❤️
لو هتجربوه قولولي رأيكم و كمان ممكن تستخدموا ال كود دا EDENNEWCAIRO10
عشان تاخدوا 10% off بمناسبة الbranch الجديد❤️💕🍦"
yomnasfood,https://www.instagram.com/p/CZ6uzcQFBqr/,15459,clip,2022-02-13T12:36:15.000Z,I filmed/edited this super fast cuz i wanna share more of my life with you guys.. let me know if you like these random videos❤️
yomnasfood,https://www.instagram.com/p/CZ485lilSpF/,12976,clip,2022-02-12T20:04:25.000Z,مفيش أحلى من الحاجه الحلوه تعملوها لحبايبكم في شهر الحب بكل سهوله ❤️ جربيها وقوليلي رأيك.
yomnasfood,https://www.instagram.com/p/CZnBBJhlQgj/,9738,clip,2022-02-05T20:52:06.000Z,"Mongolian beef 🥩🍚
Recipe:
- Thinly sliced beef🥩 / لحم شرائح رفيعة
- 1/2 tsp ginger powder/ نص معلقة صغيرة زنجبيل
- 1 tsp garlic powder/ معلقة صغيرة ثوم بودرة
- 1/2 cup corn starch/ نص كوباية نشاء ذرة
Sauce:
- sesame oil/ زيت سمسم
- 4 minced garlic cloves/ ٤ فصوص ثوم مهروس
- 1/2 tsp ginger/ مص معلقة زنجبيل
- Bell peppers/ فلفل الوان
- 1/4 cup soy sauce/ ربع كوب صوص صويا
- 1/4 cup water/ ربع كوب مياه
- 1 tbs brown sugar/ معلقة كبيرة سكر بني
- Broccoli/ بروكلي

- Rice for serving/ رز للتقديم"
yomnasfood,https://www.instagram.com/p/CZPjOEdlLqa/,9053,clip,2022-01-27T18:07:12.000Z,"Trying out @annoushegypt 👉🏼👈🏼
lovedd how fast yet delicious everything was..
اللي في الفيديو اكتر حاجات جربتها و عجبتني اوي..لازم لازم تجربوا ورق العنب البارد بجد تحفة❤️"
yomnasfood,https://www.instagram.com/p/CZAQvR5NQcc/,23221,photo,2022-01-21T19:36:35.000Z,Chasing the sun ☀️ “literally”
yomnasfood,https://www.instagram.com/p/CYb5-ehFx3k/,31365,clip,2022-01-07T16:46:06.000Z,"Savory crepes✨
Recipe:

- 1 cup flour/ كوب دقيق
- 1 1/4 cup milk/ كوب و ربع حليب
- 1 1/2 tbs oil/ معلقة و نص كبيرة زيت
- 1 tsp sugar/ معلقة صغيرة سكر
- 1 tsp salt/ معلقة صغيرة ملح

- Fries/ بطاطس مقلية
- Chicken strips/ فراخ ستريبس
- Shredded cheese/ جبنة مبشورة
- Ketchup/mayo/bbq / كاتشب او مايونيز او باربكيو حسب الرغبة

For the BBQ hot dog mix
- bell peppers/ فلفل الوان
- Diced Hot dog/ هوت دوج متقطع
- 3 tbs barbecue sauce/ ٣ معالق كبيرة باربكيو
- Salt&pepper/ ملح و فلفل"
yomnasfood,https://www.instagram.com/p/CYKF5_MFo37/,12703,clip,2021-12-31T18:43:39.000Z,"Here’s one of my absolute favorite creams to keep my skin moisturized and extra soft✨ @nivea.egypt ..
Don’t forget to follow @nivea.egypt and share how you use nivea soft in your daily routine on your stories/ posts and tag @nivea.egypt for a chance to win a spa day from Nivea✨
#strongyetsoft #niveaegypt

دا واحد من اكتر الكريمات اللي بحب استخدمها عشان ارطب جلدي و اخلي ملمسه حلو✨
متنسوش تعملو فولو ل
@nivea.egypt
و تعملولهم تاج في ازاي بتستخدموا الكريم في يومكم لفرصة تكسبوا spa day من نيڤيا✨"
yomnasfood,https://www.instagram.com/p/CYBntR7FRsw/,70629,clip,2021-12-28T11:45:31.000Z,"Here’s to my 2021 highlight.. meeting her..
I dont think people actually realize how good of a friend she is.. im forever grateful for our friendship and for how supportive/patient you’ve always been with me, and for everytime you reassured me and made me believe that good friends do exist..
Forever grateful for you sarah.
Happy birthday banota❤️

Ps: kan lazem ahot akher sora elly shabah el sandwich ana asfa."
yomnasfood,https://www.instagram.com/p/CXcATbkls2A/,74770,clip,2021-12-13T21:11:43.000Z,"Nutella filled pancakes 🥞🍫
Recipe:
Nutella/ نوتيلا
1 cup flour/ كوباية دقيق
2 tbs of sugar/ معلقتين كبار سكر
2 tbs of baking powder/ معلقتين كبار بيكينج باودر
1/2 tsp salt/ نص معلقة صغيرة ملح

1 cup milk / كوباية حليب
1 egg/ بيضة واحدة
2 tbs oil/ معلقتين كبار زيت"
yomnasfood,https://www.instagram.com/p/CXV834nN_lz/,20714,photo,2021-12-11T12:43:30.000Z,First time to post a regular photo of me😳👉🏼👈🏼
yomnasfood,https://www.instagram.com/p/CWn7beKF_LB/,47631,clip,2021-11-23T15:46:53.000Z,The most requested video ever😳 here’s how i make my fav italian hot chocolate 🍫🥛 perfect for this weather ✨
yomnasfood,https://www.instagram.com/p/CWWIb19F4TW/,unknown,clip,2021-11-16T17:57:26.000Z,"Milk bread 🍞
Recipe:
- 2 1/2 cups flour/ ٢ كوب و نصف دقيق
- 3 tbs sugar/ ٣ معالق كبيرة سكر
- 1 tsp salt/ معلقة صغيرة ملح
- 1 tbs instant dry yeast/ معلقة كبيرة خميرة فورية جافة
- 1 cup whole milk/ كوب حليب كامل الدسم
- 3 tbs softened butter/ ٣ معالق كبيرة زبدة في درجة حرارة الغرفة
- milk to brush on top/ حليب نمسحه على العجين في الاخر"
yomnasfood,https://www.instagram.com/p/CWBZ_kIlicj/,7297,clip,2021-11-08T16:42:58.000Z,تقريبا دي اكتر حاجة انا متحمسالها في شهر نوڤمبر 💃🏻💃🏻💃🏻
yomnasfood,https://www.instagram.com/p/CV8Knj4FMS1/,unknown,clip,2021-11-06T15:53:32.000Z,"Creamy chicken pies👉🏼👈🏼
these were devoured in SECONDS❤️"
